date,cluster_name,datacenter,business_unit,storage_platform,vm_count,avg_memory_utilization_pct,p95_memory_utilization_pct,avg_disk_read_kbps,avg_disk_write_kbps,avg_disk_total_kbps,p95_disk_total_kbps,avg_network_total_kbps,high_disk_spike_count
2013-09-01,FS-CLUSTER-10,Indianapolis,Analytics,Fast SAN-style storage,61,11.525083093303502,17.970015579995387,745.6202374318153,24.67521326863028,770.2954507004456,1031.7303864168616,51.796537665778615,848
2013-09-01,FS-CLUSTER-11,Dallas,Logistics,Fast SAN-style storage,61,9.966288673434446,16.207567241836042,89.43249149198176,73.21722677873635,162.64971827071813,355.5968852459013,132.79353267769852,907
2013-09-01,FS-CLUSTER-12,Atlanta,Operations,Fast SAN-style storage,62,9.181822149977354,15.184424292166932,603.7551347491367,26.153010325994195,629.9081450751308,827.2634600614416,39.34059514634111,694
2013-09-01,FS-CLUSTER-13,Memphis,Finance,Fast SAN-style storage,61,8.85176491109058,15.235171953166244,99.8349840619308,87.84406392929702,187.67904799122775,1178.5554020296638,202.6767531117941,722
2013-09-01,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage,59,10.526186106719686,16.18128574696413,10.822697048844647,11.93109674527842,22.75379379412307,40.10385208012322,113.48412439399377,690
2013-09-01,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage,62,7.624404029008802,11.889531728368494,1.3492764870285032,27.00511322981081,28.35438971683931,33.43112903225805,42.93413667006158,784
2013-09-01,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage,60,9.03792747341548,14.503230190872223,190.2972047323176,22.7445963989714,213.041801131289,972.046690739815,42.83481322689656,609
2013-09-01,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage,58,11.92438985898042,18.31313917203937,121.0220256515515,120.5584841832417,241.5805098347932,1723.522471264364,314.2416110479958,730
2013-09-01,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage,60,11.03576445423097,18.921384128165503,73.80678407449675,64.52527466874689,138.33205874324364,1118.9324484126985,241.85816610376503,579
2013-09-01,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage,59,10.140336359501314,16.086837100322303,216.32049660800985,120.82830773030722,337.14880433831706,2329.125359160612,117.64580227263843,859
2013-09-01,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage,58,8.511764217121646,13.555663733297363,118.26679458525724,28.9146417007588,147.18143628601604,733.9086288998354,96.33663033466374,663
2013-09-02,FS-CLUSTER-01,Memphis,Logistics,Fast SAN-style storage,61,9.804859189568434,16.388672637979045,3153.2951312841683,300.2201732363404,3453.515304520509,4550.25475409836,63.26885744890356,769
2013-09-02,FS-CLUSTER-02,Indianapolis,Operations,Fast SAN-style storage,60,11.219150536370025,21.30726290580252,179.4536890771266,95.44835086836387,274.90203994549046,2422.317511904761,47.90379551582676,713
2013-09-02,FS-CLUSTER-03,Dallas,Finance,Fast SAN-style storage,59,10.96577616259496,17.155445038937042,613.9265640197843,13.999032484634531,627.9255965044188,881.0011783696525,27.62751915477021,856
2013-09-02,FS-CLUSTER-04,Atlanta,Customer Systems,Fast SAN-style storage,62,8.312864167003088,15.809587167184192,48.58513823672594,29.27895774202898,77.86409597875492,432.9918646138802,19.848243592640436,871
2013-09-02,FS-CLUSTER-05,Memphis,Analytics,Fast SAN-style storage,59,12.646768875498848,17.966563417759847,26.32564494905596,35.73063168489546,62.05627663395143,209.08355932203315,189.42072410826384,570
2013-09-02,FS-CLUSTER-06,Indianapolis,Logistics,Fast SAN-style storage,59,7.930975021342275,16.14478216893466,29.15926158799587,37.97048658942442,67.1297481774203,156.46155624036962,38.6251133083672,797
2013-09-02,FS-CLUSTER-07,Dallas,Operations,Fast SAN-style storage,60,10.2933072804971,19.43086738916793,38.130311798540966,7.439424277978966,45.569736076519945,410.2464920634919,41.121139855675445,708
2013-09-02,FS-CLUSTER-08,Atlanta,Finance,Fast SAN-style storage,63,10.081839419802584,17.05251839895365,395.2436050851766,86.06141813142887,481.3050232166056,1993.917233511627,161.14135389629357,748
2013-09-02,FS-CLUSTER-09,Memphis,Customer Systems,Fast SAN-style storage,62,12.449478513488256,20.169514810930146,2.348803365839656,16.53325329495524,18.882056660794905,42.25468894009213,25.08700971936019,780
2013-09-02,FS-CLUSTER-10,Indianapolis,Analytics,Fast SAN-style storage,61,11.058270702235802,17.864986690897855,620.6996915508912,28.80065454746124,649.5003460983525,752.4136559979182,19.820636412546417,757
2013-09-02,FS-CLUSTER-11,Dallas,Logistics,Fast SAN-style storage,61,9.647285334412969,16.260233953487226,53.69270101483215,66.76101497182867,120.45371598666082,412.9617096018733,65.25914124155672,802
2013-09-02,FS-CLUSTER-12,Atlanta,Operations,Fast SAN-style storage,62,8.945360137851447,16.502313157174605,619.3064614101115,42.326404855101096,661.6328662652124,847.22688172043,34.71512180788894,727
2013-09-02,FS-CLUSTER-13,Memphis,Finance,Fast SAN-style storage,61,8.931002535550324,15.942723793233034,41.2212660006205,65.81948639219388,107.04075239281435,848.9465846994527,139.71878619366237,836
2013-09-02,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage,59,10.33454183734488,17.996159367053373,9.24568472501029,12.67233844832715,21.91802317333744,45.59220338983045,110.81839850585436,687
2013-09-02,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage,62,7.297038382153022,12.104949136539082,0.879440017494453,27.42135641902527,28.30079643651973,33.43704301075268,40.61428164968992,723
2013-09-02,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage,60,8.873622113317825,14.7791261763218,182.47943234274487,25.43705949944534,207.9164918421902,1016.6467341269838,62.400420521195706,646
2013-09-02,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage,58,11.368540577697733,20.523538621396757,123.9460473414676,120.08704003332237,244.03308737479,1689.605632183903,114.60649512424835,779
2013-09-02,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage,60,10.647795897930854,18.227544838572157,34.828271089764144,19.382736322640834,54.21100741240499,164.8028214285712,155.6688896529782,610
2013-09-02,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage,59,10.237524776569485,16.984177819479058,191.1303486493105,137.46463658882445,328.594985238135,1713.7315112994334,129.5984976235903,970
2013-09-02,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage,58,8.729673202207671,14.351188164008216,133.00153147758212,31.929561463640127,164.93109294122226,537.3727227011477,87.8620629789272,727
2013-09-03,FS-CLUSTER-01,Memphis,Logistics,Fast SAN-style storage,61,10.010858290399211,17.20134915750338,3071.003406783145,271.5588351425442,3342.56224192569,4884.802622950818,89.49110708896825,875
2013-09-03,FS-CLUSTER-02,Indianapolis,Operations,Fast SAN-style storage,60,11.871241481807902,21.94428252421372,170.14933834876547,98.80890752187628,268.95824587064175,2396.9172777777767,72.92315699250595,622
2013-09-03,FS-CLUSTER-03,Dallas,Finance,Fast SAN-style storage,59,12.265135196596642,19.20965227330407,988.0769298027772,90.20388245621297,1078.2808122589902,1898.527627118644,153.4370216236212,813
2013-09-03,FS-CLUSTER-04,Atlanta,Customer Systems,Fast SAN-style storage,62,9.015949819533027,16.206150868601828,48.75670672386902,30.32296158236179,79.0796683062308,442.9195967741935,37.77284919568186,818
2013-09-03,FS-CLUSTER-05,Memphis,Analytics,Fast SAN-style storage,59,12.756484850679469,19.4330668951245,50.82014215840134,58.881593194614034,109.70173535301537,467.706920903954,388.3714014236967,636
2013-09-03,FS-CLUSTER-06,Indianapolis,Logistics,Fast SAN-style storage,59,8.276060792669535,16.60040961758036,68.5400445717183,40.22294761794232,108.76299218966062,210.53040758676323,58.545850077907815,787
2013-09-03,FS-CLUSTER-07,Dallas,Operations,Fast SAN-style storage,60,11.117675252852631,20.066685165914095,38.90523630401234,8.781740308302808,47.68697661231514,417.76492857142847,67.04464969636845,759
2013-09-03,FS-CLUSTER-08,Atlanta,Finance,Fast SAN-style storage,63,10.728865217220983,18.614273382825587,467.8166468248768,122.91683502188216,590.733481846759,2896.7780471380424,161.6501525145746,836
2013-09-03,FS-CLUSTER-09,Memphis,Customer Systems,Fast SAN-style storage,62,12.803984347523873,20.77605553665324,4.823445900537634,18.0636240164592,22.88706991699683,53.80620967741931,38.07267025089605,882
2013-09-03,FS-CLUSTER-10,Indianapolis,Analytics,Fast SAN-style storage,61,11.238210694415296,18.95814046284071,623.6503094725174,33.55706130068322,657.2073707732005,753.6509562841525,44.29422403264617,776
2013-09-03,FS-CLUSTER-11,Dallas,Logistics,Fast SAN-style storage,61,10.191694252674322,17.50481478070724,90.46393975067132,78.88992635988025,169.35386611055156,550.2327049180301,76.69919569463626,835
2013-09-03,FS-CLUSTER-12,Atlanta,Operations,Fast SAN-style storage,62,9.862919457573804,18.054290576079797,628.5432434380874,46.32068411969159,674.8639275577791,1159.6442768700824,62.99004055839875,873
2013-09-03,FS-CLUSTER-13,Memphis,Finance,Fast SAN-style storage,61,8.750553023394287,15.45395978366758,57.39271547934458,69.97430860730042,127.367024086645,917.869726775956,138.54559585545752,1046
2013-09-03,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage,59,10.866703612475378,18.668675969857105,10.751878755268583,16.35459584945814,27.106474604726724,56.42334947538331,154.13015209771916,779
2013-09-03,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage,62,7.795979486823712,12.967889473183252,1.6719917664474115,28.939635787040025,30.611627553487438,36.42081413210443,56.41260490927829,746
2013-09-03,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage,59,9.29890096192332,15.438692126243462,133.73497470778986,25.051947609045065,158.7869223168349,873.3143644067787,299.84779251860823,671
2013-09-03,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage,58,12.355092573239228,21.19848369335381,121.29335488505748,122.48971636501273,243.78307125007015,1725.203563218389,521.4082906487271,843
2013-09-03,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage,60,11.130086883156183,17.824183814663957,57.18868168964524,29.09371081191828,86.2823925015635,305.2031388888885,165.66204229412563,855
2013-09-03,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage,59,10.771948140165405,17.639236038877293,257.3428452109331,124.772297583341,382.11514279427416,1751.560560936238,188.7618490103483,890
2013-09-03,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage,58,8.738278976600961,14.530525018320368,197.9000728478099,30.809375529948447,228.70944837775835,841.6449999999994,144.6486095468495,676
2013-09-04,FS-CLUSTER-01,Memphis,Logistics,Fast SAN-style storage,61,10.212812367252669,16.317804516414718,2896.3950560814037,363.915585745385,3260.310641826788,4727.428142076501,84.74541283298521,879
2013-09-04,FS-CLUSTER-02,Indianapolis,Operations,Fast SAN-style storage,60,13.3965372932256,22.480836386326327,171.1956737446581,95.09649685086046,266.29217059551854,2380.754746031745,74.23922039919833,597
2013-09-04,FS-CLUSTER-03,Dallas,Finance,Fast SAN-style storage,59,13.04829811401162,19.93018861987778,755.7920034766057,185.20993147795497,941.0019349545609,1732.5648748991114,125.9037276711674,698
2013-09-04,FS-CLUSTER-04,Atlanta,Customer Systems,Fast SAN-style storage,62,9.96003469033023,15.963125434262633,121.50653593063112,32.01324900257448,153.5197849332056,803.4571678187391,54.97128761335577,717
2013-09-04,FS-CLUSTER-05,Memphis,Analytics,Fast SAN-style storage,60,12.600985561504348,17.685066146387292,65.71409697798576,68.78980520731804,134.5039021853038,831.1632460317447,230.66439573272768,534
2013-09-04,FS-CLUSTER-06,Indianapolis,Logistics,Fast SAN-style storage,60,9.60397820684998,17.224261378159326,68.67381977567727,70.0221008639466,138.6959206396239,393.83561111111015,66.75915147385646,884
2013-09-04,FS-CLUSTER-07,Dallas,Operations,Fast SAN-style storage,61,12.32356833600282,20.417064773996348,42.25403535345121,9.93111027912356,52.185145632574766,431.9301288056206,118.88501396838312,892
2013-09-04,FS-CLUSTER-08,Atlanta,Finance,Fast SAN-style storage,63,11.141580320279916,17.74823025001282,512.1795831197068,117.46638688043822,629.6459700001449,2970.876402116396,171.09380145689823,747
2013-09-04,FS-CLUSTER-09,Memphis,Customer Systems,Fast SAN-style storage,62,13.56586891251344,20.52094707924408,2.280471694028318,17.71007717871948,19.9905488727478,44.76064516129029,37.33171632462641,873
2013-09-04,FS-CLUSTER-10,Indianapolis,Analytics,Fast SAN-style storage,61,11.853449072985551,17.99894925928369,620.8752878426307,27.867202666310703,648.7424905089412,748.4180483996876,39.54425193885015,681
2013-09-04,FS-CLUSTER-11,Dallas,Logistics,Fast SAN-style storage,61,10.213806525868357,17.044727389781716,36.19150513596454,70.64898924572428,106.84049438168884,263.2136065573768,71.14097703553568,726
2013-09-04,FS-CLUSTER-12,Atlanta,Operations,Fast SAN-style storage,62,10.022362022601772,17.044124566881894,622.8696724636997,47.26216377296503,670.1318362366646,920.7916244239626,109.09611020516542,745
2013-09-04,FS-CLUSTER-13,Memphis,Finance,Fast SAN-style storage,62,10.08760236610647,15.439112776396849,43.73966450165506,67.40529661920293,111.144961120858,780.8165053763435,141.9202742423273,883
2013-09-04,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage,59,12.159572079401908,19.339264434772296,16.55253965495026,18.17181467462566,34.72435432957592,66.08954802259872,152.70736656304643,758
2013-09-04,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage,62,8.559868842168846,13.394742793489309,2.0559446471240825,37.82757701201502,39.88352165913911,71.18974095796665,58.22067757604552,870
2013-09-04,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage,60,9.575678355719395,15.073790450161772,63.64668538168834,38.13085631046273,101.77754169215108,423.3362777777773,273.27796443863696,731
2013-09-04,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage,58,13.343964962833226,22.073123618642573,122.49376487260872,126.21097745413331,248.70474232674204,1673.769885057471,181.75959196237125,905
2013-09-04,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage,61,11.028092318006916,17.159772534643484,27.818665897475142,18.17203502333828,45.99070092081343,96.97370218579228,171.04526551534644,679
2013-09-04,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage,59,10.736726856277333,17.38877594607108,198.9027934591891,106.67965589184072,305.5824493510298,1752.2076957223558,169.47368570149823,826
2013-09-04,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage,59,8.937071928159199,14.185727353859646,70.6035708402667,32.57101791189311,103.1745887521598,312.9599313962864,91.79074047579005,562
2013-09-05,FS-CLUSTER-01,Memphis,Logistics,Fast SAN-style storage,61,10.673518372910657,19.622402435558,3152.8237251750465,502.9465320208906,3655.7702571959376,7191.455806010928,120.07231388762544,1163
2013-09-05,FS-CLUSTER-02,Indianapolis,Operations,Fast SAN-style storage,60,11.647714323579397,20.86659070866274,162.70581377825863,96.33100517510525,259.0368189533639,2295.104055555553,79.0646906685059,736
2013-09-05,FS-CLUSTER-03,Dallas,Finance,Fast SAN-style storage,61,12.117145009623997,18.76377078636853,820.2946796108777,266.1852138277649,1086.4798934386426,2350.0520491803272,376.7367330193439,962
2013-09-05,FS-CLUSTER-04,Atlanta,Customer Systems,Fast SAN-style storage,62,8.480493961216984,15.157047747164915,142.59331323105124,26.883202776514143,169.4765160075654,682.7477419354841,66.22988708305986,857
2013-09-05,FS-CLUSTER-05,Memphis,Analytics,Fast SAN-style storage,62,11.230290539958672,16.738771311750646,46.40733760283951,52.53853704993216,98.94587465277166,292.8906989247312,86.89559896176335,661
2013-09-05,FS-CLUSTER-06,Indianapolis,Logistics,Fast SAN-style storage,60,8.318866855003343,16.074905189772718,85.43595273164505,45.02428463584632,130.46023736749137,603.0341587301588,102.33369120389686,1083
2013-09-05,FS-CLUSTER-07,Dallas,Operations,Fast SAN-style storage,62,10.360545100412686,19.21022492069813,38.71205141561489,8.918620047642513,47.63067146325739,369.8966253101737,90.84124036053588,961
2013-09-05,FS-CLUSTER-08,Atlanta,Finance,Fast SAN-style storage,63,10.168335427853524,17.792291718544405,568.6808349616978,121.85472594725162,690.5355609089495,2693.202928004534,259.9115656267685,935
2013-09-05,FS-CLUSTER-09,Memphis,Customer Systems,Fast SAN-style storage,62,12.385277651317857,19.196346674862276,4.6010724889945305,21.08339734012601,25.684469829120545,56.134731182795655,49.83149519460953,886
2013-09-05,FS-CLUSTER-10,Indianapolis,Analytics,Fast SAN-style storage,61,11.22071280054969,17.28433346736943,628.445267843206,31.83967184200998,660.2849396852158,886.0460109289598,57.24403613861797,773
2013-09-05,FS-CLUSTER-11,Dallas,Logistics,Fast SAN-style storage,61,9.69321566846454,15.893684540381695,37.70530913265127,93.8219401351366,131.52724926778788,497.8574863387975,102.9002172381249,758
2013-09-05,FS-CLUSTER-12,Atlanta,Operations,Fast SAN-style storage,62,9.181666872806945,17.046084600379015,642.2404531830769,49.25583656944968,691.4962897525264,1030.1789784946236,280.25509274257354,880
2013-09-05,FS-CLUSTER-13,Memphis,Finance,Fast SAN-style storage,62,8.635105016583463,14.828537799825767,40.51130875347983,66.5986123126473,107.10992106612711,839.6599545078576,169.64034485378522,876
2013-09-05,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage,59,10.58501284229874,17.762301088542333,23.98090900432331,16.675290987239563,40.65619999156287,106.57217917675533,152.57255215991614,875
2013-09-05,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage,62,7.6084046452655185,12.56844608120807,5.718123399485347,35.50756000165186,41.22568340113721,102.37972734255,74.50826521316458,911
2013-09-05,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage,60,9.017569592717528,14.844090502828852,175.75569535619317,33.33977869416522,209.09547405035843,1145.2942222222223,654.904131079223,820
2013-09-05,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage,58,11.772311585187522,20.51429236102617,122.35281898432912,132.74449469566844,255.0973136799976,1708.3172988505744,315.1766605630781,808
2013-09-05,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage,61,10.040581328665713,16.506695033008874,28.71053300466603,20.985833641537283,49.69636664620332,113.72668227946912,109.64627629630633,650
2013-09-05,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage,60,10.904734959301914,20.04044378425822,243.8373284492508,153.01943216452574,396.8567606137765,2079.9853636363628,228.57143019950053,998
2013-09-05,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage,61,8.980540883182698,14.829090713654336,80.36851165000112,28.570911185075907,108.93942283507702,410.7373897345824,102.39130659123876,752
2013-09-06,FS-CLUSTER-01,Memphis,Logistics,Fast SAN-style storage,61,9.697901250242625,16.120519246262223,3021.224709545508,331.75721986517675,3352.9819294106846,4911.517404371584,67.82342027597198,888
2013-09-06,FS-CLUSTER-02,Indianapolis,Operations,Fast SAN-style storage,60,12.834745505837722,23.700992802992403,392.8643009784227,98.91551784016796,491.7798188185907,2802.548952380951,182.75289337719803,875
2013-09-06,FS-CLUSTER-03,Dallas,Finance,Fast SAN-style storage,61,11.25319572429492,18.82809569626423,678.3439557315717,67.81775836380588,746.1617140953776,1882.000772833721,322.7968014195964,750
2013-09-06,FS-CLUSTER-04,Atlanta,Customer Systems,Fast SAN-style storage,62,8.501003647971368,15.277298017843789,103.616276438328,23.206607585750127,126.82288402407812,444.56477726574497,60.38411965854821,711
2013-09-06,FS-CLUSTER-05,Memphis,Analytics,Fast SAN-style storage,62,10.873011750582952,15.856126288219524,17.298343559393537,27.790231746936065,45.0885753063296,103.72935483870953,317.6231669305312,584
2013-09-06,FS-CLUSTER-06,Indianapolis,Logistics,Fast SAN-style storage,60,8.30628048129089,15.797600801013608,73.90933564436293,39.96626352081471,113.87559916517762,217.1894292929292,83.76004822678264,890
2013-09-06,FS-CLUSTER-07,Dallas,Operations,Fast SAN-style storage,62,10.210568551449947,19.026292498280853,38.65618162120613,8.24123048457841,46.89741210578455,375.2060061443931,94.53739316638004,845
2013-09-06,FS-CLUSTER-08,Atlanta,Finance,Fast SAN-style storage,63,9.67102191793452,16.516724078172082,495.17052014201744,93.76481852568546,588.9353386677029,2421.161039304607,222.49233690035928,854
2013-09-06,FS-CLUSTER-09,Memphis,Customer Systems,Fast SAN-style storage,62,12.340166337558037,20.33256162856281,3.888476937888786,16.417447076175833,20.30592401406462,51.56302611367124,58.12730182946799,855
2013-09-06,FS-CLUSTER-10,Indianapolis,Analytics,Fast SAN-style storage,61,11.378239942120263,17.98113518223296,620.7362542022165,32.48526816062086,653.2215223628375,758.5521857923496,45.421287714472726,746
2013-09-06,FS-CLUSTER-11,Dallas,Logistics,Fast SAN-style storage,61,9.689839871199572,17.347655169972718,31.9526478781935,97.58028322389752,129.53293110209103,490.5026483216236,112.304712960924,721
2013-09-06,FS-CLUSTER-12,Atlanta,Operations,Fast SAN-style storage,62,8.711398320660305,16.22305924044534,626.7794493407841,48.55365552443863,675.3331048652227,903.0648502304148,88.30565871628116,840
2013-09-06,FS-CLUSTER-13,Memphis,Finance,Fast SAN-style storage,62,8.799327449221058,15.29755475173596,41.64750267395659,68.65619317969626,110.30369585365284,855.9764516129026,220.34696345722645,803
2013-09-06,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage,58,10.889286088609223,18.66688666390078,16.606469946830092,14.62257139408072,31.22904134091081,61.3383333333333,166.4604649426999,821
2013-09-06,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage,62,7.724683846350373,13.196592590642169,0.8888816237759974,26.32538484152362,27.21426646529962,33.29069892473118,74.65762443188196,786
2013-09-06,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage,60,8.413568335104365,13.64605080483551,703.117606128995,33.398375005929246,736.5159811349245,2207.109307359307,268.577402839857,784
2013-09-06,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage,56,11.584161660242062,21.41045191107567,236.9211345523769,166.11519953397874,403.0363340863556,2090.3424744897948,188.19992887777943,774
2013-09-06,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage,59,10.026894783599456,17.423311017695006,44.23634938834154,33.903249566142044,78.13959895448357,190.60465294592365,149.26994173020793,596
2013-09-06,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage,60,10.397231742782813,16.55255746031487,220.4920307548796,139.90838601548813,360.4004167703677,1583.1270952380946,241.54801296162185,785
2013-09-06,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage,61,8.789703516726322,14.252352756263647,109.30520145363282,26.192978828560527,135.49818028219337,607.5006010928961,113.53484225384622,683
2013-09-07,FS-CLUSTER-01,Memphis,Logistics,Fast SAN-style storage,61,9.597481203222657,15.953426099000984,2993.630839131702,322.9406156437,3316.571454775401,4735.058306010928,59.0786605889236,734
2013-09-07,FS-CLUSTER-02,Indianapolis,Operations,Fast SAN-style storage,60,11.778664342352071,21.82225370604904,164.27367122451923,90.91194980765935,255.1856210321786,2257.8503333333324,74.13260219801528,609
2013-09-07,FS-CLUSTER-03,Dallas,Finance,Fast SAN-style storage,61,11.279306373885245,17.61052070212921,595.4593864870888,14.716845438710694,610.1762319257994,767.5024590163933,91.65319343744184,804
2013-09-07,FS-CLUSTER-04,Atlanta,Customer Systems,Fast SAN-style storage,62,8.680665672580833,14.634603569397177,45.21928948951307,23.69825473445829,68.91754422397136,257.5548694316436,35.05581226554506,743
2013-09-07,FS-CLUSTER-05,Memphis,Analytics,Fast SAN-style storage,62,10.851355313020296,15.83727077403864,13.957157729647443,12.828529487785175,26.785687217432617,92.3254032258064,321.6319391766664,610
2013-09-07,FS-CLUSTER-06,Indianapolis,Logistics,Fast SAN-style storage,60,7.999011867773801,14.972076043299506,34.576535387287045,40.07739976336947,74.65393515065651,167.71751953601918,60.72404470060891,730
2013-09-07,FS-CLUSTER-07,Dallas,Operations,Fast SAN-style storage,62,10.692669442282336,18.80771353204499,38.196358632127165,7.516105423139728,45.7124640552669,377.60235791090616,69.49728259790486,742
2013-09-07,FS-CLUSTER-08,Atlanta,Finance,Fast SAN-style storage,63,9.688414878468112,16.34291290937978,553.7970732878615,93.91906610816152,647.7161393960229,3060.1404950869155,236.90853373312711,836
2013-09-07,FS-CLUSTER-09,Memphis,Customer Systems,Fast SAN-style storage,62,12.365089186382187,19.207242517086137,1.6937402240558588,18.464007870113157,20.15774809416901,46.101532258064495,33.41150280523452,774
2013-09-07,FS-CLUSTER-10,Indianapolis,Analytics,Fast SAN-style storage,61,11.239089548477562,17.50150412935237,597.7249083071545,24.27894453220221,622.0038528393568,654.4013661202185,33.92870362502383,683
2013-09-07,FS-CLUSTER-11,Dallas,Logistics,Fast SAN-style storage,61,9.46629635140051,15.88710433428216,26.229883327797577,56.952606470672045,83.18248979846963,213.32939890710367,112.8870602507429,627
2013-09-07,FS-CLUSTER-12,Atlanta,Operations,Fast SAN-style storage,62,8.431243645412252,14.47439995294689,653.0022981422794,33.704809698533325,686.7071078408127,1100.5367665130566,37.45779325067393,595
2013-09-07,FS-CLUSTER-13,Memphis,Finance,Fast SAN-style storage,62,8.62144403039253,15.804757792990433,44.68517642947666,68.13750365255427,112.82268008203091,856.776451612903,264.35162509573075,853
2013-09-07,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage,58,11.106602502295445,18.79246179212564,11.860150621974672,11.929731271839204,23.78988189381388,51.19304597701146,132.66470077143327,748
2013-09-07,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage,62,7.794660339504404,12.856884783076756,4.846547705695271,25.665193667456585,30.511741373151853,67.98247311827956,71.18231433679651,799
2013-09-07,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage,60,8.473166569142625,13.46127645399072,204.81507159156695,33.016142464179985,237.83121405574695,1106.4772301587295,68.9051164773912,675
2013-09-07,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage,56,11.919751936474388,20.122333541506105,210.00569737179868,153.50325090436033,363.5089482761591,2216.6394642857126,133.46081709807453,612
2013-09-07,FS-CLUSTER-18,Indianapolis,Finance,Fast SAN-style storage,59,10.22180295127024,19.25189169063236,57.24287467899865,46.44004887498756,103.6829235539862,1050.988644067796,163.12017223340868,504
2013-09-07,FS-CLUSTER-19,Dallas,Customer Systems,Fast SAN-style storage,60,10.104968657287785,15.72735870928859,117.74099995257214,105.264144649654,223.00514460222612,1414.1501111111104,217.9181581557582,821
2013-09-07,FS-CLUSTER-20,Atlanta,Analytics,Fast SAN-style storage,61,8.65255720393829,14.235003000981289,57.78239341909257,24.574922526036843,82.35731594512941,216.348907103825,88.33575198662137,644
2013-09-08,FS-CLUSTER-01,Memphis,Logistics,Fast SAN-style storage,61,9.11546523188362,14.674635654662731,2496.5748068416106,377.46441826473847,2874.039225106349,5194.222377049179,53.230143788929645,748
2013-09-08,FS-CLUSTER-02,Indianapolis,Operations,Fast SAN-style storage,60,12.551697130380916,23.20379652285141,293.1297373999457,96.7731843696427,389.9029217695884,2946.5436111111103,162.4644477956457,695
2013-09-08,FS-CLUSTER-03,Dallas,Finance,Fast SAN-style storage,61,10.892327304936694,16.33766128250624,572.9035229096191,10.955851354929225,583.8593742645484,630.9722962829517,157.30275148538468,535
2013-09-08,FS-CLUSTER-04,Atlanta,Customer Systems,Fast SAN-style storage,62,8.617940725929381,14.248665593845857,46.054491918252005,24.107055146168047,70.16154706442005,344.0525652841781,18.751738923412308,713
2013-09-08,FS-CLUSTER-05,Memphis,Analytics,Fast SAN-style storage,62,10.587754651673734,15.291352448037834,7.077761243386243,10.570409934207817,17.648171177594058,32.73080645161287,205.8903295838906,581
2013-09-08,FS-CLUSTER-06,Indianapolis,Logistics,Fast SAN-style storage,60,8.038892475405394,14.131852113981669,32.838147729488874,49.13262700214523,81.97077473163411,270.6313650793641,46.178347525352734,780
