vm_id,trace_type,cluster_name,datacenter,business_unit,storage_platform
fastStorage_2013-8_565,fastStorage,FS-CLUSTER-13,Memphis,Finance,Fast SAN-style storage
fastStorage_2013-8_578,fastStorage,FS-CLUSTER-13,Memphis,Finance,Fast SAN-style storage
fastStorage_2013-8_600,fastStorage,FS-CLUSTER-13,Memphis,Finance,Fast SAN-style storage
fastStorage_2013-8_621,fastStorage,FS-CLUSTER-13,Memphis,Finance,Fast SAN-style storage
fastStorage_2013-8_622,fastStorage,FS-CLUSTER-13,Memphis,Finance,Fast SAN-style storage
fastStorage_2013-8_633,fastStorage,FS-CLUSTER-13,Memphis,Finance,Fast SAN-style storage
fastStorage_2013-8_658,fastStorage,FS-CLUSTER-13,Memphis,Finance,Fast SAN-style storage
fastStorage_2013-8_685,fastStorage,FS-CLUSTER-13,Memphis,Finance,Fast SAN-style storage
fastStorage_2013-8_716,fastStorage,FS-CLUSTER-13,Memphis,Finance,Fast SAN-style storage
fastStorage_2013-8_735,fastStorage,FS-CLUSTER-13,Memphis,Finance,Fast SAN-style storage
fastStorage_2013-8_757,fastStorage,FS-CLUSTER-13,Memphis,Finance,Fast SAN-style storage
fastStorage_2013-8_760,fastStorage,FS-CLUSTER-13,Memphis,Finance,Fast SAN-style storage
fastStorage_2013-8_774,fastStorage,FS-CLUSTER-13,Memphis,Finance,Fast SAN-style storage
fastStorage_2013-8_800,fastStorage,FS-CLUSTER-13,Memphis,Finance,Fast SAN-style storage
fastStorage_2013-8_826,fastStorage,FS-CLUSTER-13,Memphis,Finance,Fast SAN-style storage
fastStorage_2013-8_843,fastStorage,FS-CLUSTER-13,Memphis,Finance,Fast SAN-style storage
fastStorage_2013-8_848,fastStorage,FS-CLUSTER-13,Memphis,Finance,Fast SAN-style storage
fastStorage_2013-8_869,fastStorage,FS-CLUSTER-13,Memphis,Finance,Fast SAN-style storage
fastStorage_2013-8_896,fastStorage,FS-CLUSTER-13,Memphis,Finance,Fast SAN-style storage
fastStorage_2013-8_909,fastStorage,FS-CLUSTER-13,Memphis,Finance,Fast SAN-style storage
fastStorage_2013-8_911,fastStorage,FS-CLUSTER-13,Memphis,Finance,Fast SAN-style storage
fastStorage_2013-8_961,fastStorage,FS-CLUSTER-13,Memphis,Finance,Fast SAN-style storage
fastStorage_2013-8_967,fastStorage,FS-CLUSTER-13,Memphis,Finance,Fast SAN-style storage
fastStorage_2013-8_98,fastStorage,FS-CLUSTER-13,Memphis,Finance,Fast SAN-style storage
fastStorage_2013-8_1005,fastStorage,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_1008,fastStorage,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_1010,fastStorage,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_1033,fastStorage,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_1066,fastStorage,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_1081,fastStorage,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_1126,fastStorage,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_1145,fastStorage,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_115,fastStorage,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_1165,fastStorage,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_117,fastStorage,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_1189,fastStorage,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_1205,fastStorage,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_142,fastStorage,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_147,fastStorage,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_156,fastStorage,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_162,fastStorage,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_17,fastStorage,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_205,fastStorage,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_212,fastStorage,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_213,fastStorage,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_223,fastStorage,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_229,fastStorage,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_236,fastStorage,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_239,fastStorage,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_248,fastStorage,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_283,fastStorage,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_31,fastStorage,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_328,fastStorage,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_333,fastStorage,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_336,fastStorage,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_405,fastStorage,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_413,fastStorage,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_419,fastStorage,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_431,fastStorage,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_45,fastStorage,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_454,fastStorage,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_460,fastStorage,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_467,fastStorage,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_479,fastStorage,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_493,fastStorage,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_531,fastStorage,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_535,fastStorage,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_541,fastStorage,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_544,fastStorage,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_557,fastStorage,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_558,fastStorage,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_58,fastStorage,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_590,fastStorage,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_620,fastStorage,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_721,fastStorage,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_745,fastStorage,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_776,fastStorage,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_790,fastStorage,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_799,fastStorage,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_829,fastStorage,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_9,fastStorage,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_93,fastStorage,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_948,fastStorage,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_950,fastStorage,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_958,fastStorage,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_988,fastStorage,FS-CLUSTER-14,Indianapolis,Customer Systems,Fast SAN-style storage
fastStorage_2013-8_1053,fastStorage,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage
fastStorage_2013-8_1080,fastStorage,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage
fastStorage_2013-8_1171,fastStorage,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage
fastStorage_2013-8_1184,fastStorage,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage
fastStorage_2013-8_12,fastStorage,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage
fastStorage_2013-8_1206,fastStorage,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage
fastStorage_2013-8_1236,fastStorage,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage
fastStorage_2013-8_1237,fastStorage,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage
fastStorage_2013-8_125,fastStorage,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage
fastStorage_2013-8_13,fastStorage,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage
fastStorage_2013-8_159,fastStorage,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage
fastStorage_2013-8_173,fastStorage,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage
fastStorage_2013-8_179,fastStorage,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage
fastStorage_2013-8_199,fastStorage,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage
fastStorage_2013-8_211,fastStorage,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage
fastStorage_2013-8_219,fastStorage,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage
fastStorage_2013-8_24,fastStorage,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage
fastStorage_2013-8_280,fastStorage,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage
fastStorage_2013-8_291,fastStorage,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage
fastStorage_2013-8_327,fastStorage,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage
fastStorage_2013-8_337,fastStorage,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage
fastStorage_2013-8_359,fastStorage,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage
fastStorage_2013-8_366,fastStorage,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage
fastStorage_2013-8_376,fastStorage,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage
fastStorage_2013-8_383,fastStorage,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage
fastStorage_2013-8_416,fastStorage,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage
fastStorage_2013-8_417,fastStorage,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage
fastStorage_2013-8_42,fastStorage,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage
fastStorage_2013-8_434,fastStorage,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage
fastStorage_2013-8_471,fastStorage,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage
fastStorage_2013-8_482,fastStorage,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage
fastStorage_2013-8_483,fastStorage,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage
fastStorage_2013-8_503,fastStorage,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage
fastStorage_2013-8_527,fastStorage,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage
fastStorage_2013-8_542,fastStorage,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage
fastStorage_2013-8_564,fastStorage,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage
fastStorage_2013-8_574,fastStorage,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage
fastStorage_2013-8_594,fastStorage,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage
fastStorage_2013-8_6,fastStorage,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage
fastStorage_2013-8_603,fastStorage,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage
fastStorage_2013-8_630,fastStorage,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage
fastStorage_2013-8_670,fastStorage,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage
fastStorage_2013-8_705,fastStorage,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage
fastStorage_2013-8_729,fastStorage,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage
fastStorage_2013-8_73,fastStorage,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage
fastStorage_2013-8_741,fastStorage,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage
fastStorage_2013-8_747,fastStorage,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage
fastStorage_2013-8_764,fastStorage,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage
fastStorage_2013-8_783,fastStorage,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage
fastStorage_2013-8_789,fastStorage,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage
fastStorage_2013-8_792,fastStorage,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage
fastStorage_2013-8_87,fastStorage,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage
fastStorage_2013-8_908,fastStorage,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage
fastStorage_2013-8_914,fastStorage,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage
fastStorage_2013-8_930,fastStorage,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage
fastStorage_2013-8_932,fastStorage,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage
fastStorage_2013-8_95,fastStorage,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage
fastStorage_2013-8_964,fastStorage,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage
fastStorage_2013-8_975,fastStorage,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage
fastStorage_2013-8_980,fastStorage,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage
fastStorage_2013-8_99,fastStorage,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage
fastStorage_2013-8_998,fastStorage,FS-CLUSTER-15,Dallas,Analytics,Fast SAN-style storage
fastStorage_2013-8_1000,fastStorage,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage
fastStorage_2013-8_1045,fastStorage,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage
fastStorage_2013-8_1071,fastStorage,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage
fastStorage_2013-8_1089,fastStorage,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage
fastStorage_2013-8_1105,fastStorage,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage
fastStorage_2013-8_1136,fastStorage,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage
fastStorage_2013-8_1162,fastStorage,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage
fastStorage_2013-8_1191,fastStorage,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage
fastStorage_2013-8_1202,fastStorage,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage
fastStorage_2013-8_1232,fastStorage,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage
fastStorage_2013-8_1233,fastStorage,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage
fastStorage_2013-8_1248,fastStorage,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage
fastStorage_2013-8_185,fastStorage,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage
fastStorage_2013-8_206,fastStorage,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage
fastStorage_2013-8_232,fastStorage,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage
fastStorage_2013-8_257,fastStorage,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage
fastStorage_2013-8_30,fastStorage,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage
fastStorage_2013-8_302,fastStorage,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage
fastStorage_2013-8_303,fastStorage,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage
fastStorage_2013-8_312,fastStorage,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage
fastStorage_2013-8_356,fastStorage,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage
fastStorage_2013-8_374,fastStorage,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage
fastStorage_2013-8_377,fastStorage,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage
fastStorage_2013-8_396,fastStorage,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage
fastStorage_2013-8_399,fastStorage,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage
fastStorage_2013-8_404,fastStorage,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage
fastStorage_2013-8_410,fastStorage,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage
fastStorage_2013-8_424,fastStorage,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage
fastStorage_2013-8_513,fastStorage,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage
fastStorage_2013-8_514,fastStorage,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage
fastStorage_2013-8_536,fastStorage,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage
fastStorage_2013-8_566,fastStorage,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage
fastStorage_2013-8_588,fastStorage,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage
fastStorage_2013-8_599,fastStorage,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage
fastStorage_2013-8_608,fastStorage,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage
fastStorage_2013-8_609,fastStorage,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage
fastStorage_2013-8_672,fastStorage,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage
fastStorage_2013-8_688,fastStorage,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage
fastStorage_2013-8_709,fastStorage,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage
fastStorage_2013-8_725,fastStorage,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage
fastStorage_2013-8_739,fastStorage,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage
fastStorage_2013-8_743,fastStorage,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage
fastStorage_2013-8_759,fastStorage,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage
fastStorage_2013-8_763,fastStorage,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage
fastStorage_2013-8_765,fastStorage,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage
fastStorage_2013-8_779,fastStorage,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage
fastStorage_2013-8_797,fastStorage,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage
fastStorage_2013-8_847,fastStorage,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage
fastStorage_2013-8_852,fastStorage,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage
fastStorage_2013-8_860,fastStorage,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage
fastStorage_2013-8_876,fastStorage,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage
fastStorage_2013-8_88,fastStorage,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage
fastStorage_2013-8_885,fastStorage,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage
fastStorage_2013-8_890,fastStorage,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage
fastStorage_2013-8_904,fastStorage,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage
fastStorage_2013-8_905,fastStorage,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage
fastStorage_2013-8_912,fastStorage,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage
fastStorage_2013-8_929,fastStorage,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage
fastStorage_2013-8_938,fastStorage,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage
fastStorage_2013-8_939,fastStorage,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage
fastStorage_2013-8_952,fastStorage,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage
fastStorage_2013-8_960,fastStorage,FS-CLUSTER-16,Atlanta,Logistics,Fast SAN-style storage
fastStorage_2013-8_1007,fastStorage,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage
fastStorage_2013-8_1009,fastStorage,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage
fastStorage_2013-8_1025,fastStorage,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage
fastStorage_2013-8_1036,fastStorage,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage
fastStorage_2013-8_1042,fastStorage,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage
fastStorage_2013-8_1061,fastStorage,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage
fastStorage_2013-8_1063,fastStorage,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage
fastStorage_2013-8_1068,fastStorage,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage
fastStorage_2013-8_1076,fastStorage,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage
fastStorage_2013-8_1099,fastStorage,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage
fastStorage_2013-8_1106,fastStorage,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage
fastStorage_2013-8_1139,fastStorage,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage
fastStorage_2013-8_1182,fastStorage,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage
fastStorage_2013-8_1209,fastStorage,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage
fastStorage_2013-8_1220,fastStorage,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage
fastStorage_2013-8_1235,fastStorage,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage
fastStorage_2013-8_1241,fastStorage,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage
fastStorage_2013-8_137,fastStorage,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage
fastStorage_2013-8_139,fastStorage,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage
fastStorage_2013-8_141,fastStorage,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage
fastStorage_2013-8_152,fastStorage,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage
fastStorage_2013-8_154,fastStorage,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage
fastStorage_2013-8_189,fastStorage,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage
fastStorage_2013-8_196,fastStorage,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage
fastStorage_2013-8_201,fastStorage,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage
fastStorage_2013-8_207,fastStorage,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage
fastStorage_2013-8_231,fastStorage,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage
fastStorage_2013-8_249,fastStorage,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage
fastStorage_2013-8_25,fastStorage,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage
fastStorage_2013-8_255,fastStorage,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage
fastStorage_2013-8_261,fastStorage,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage
fastStorage_2013-8_272,fastStorage,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage
fastStorage_2013-8_292,fastStorage,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage
fastStorage_2013-8_346,fastStorage,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage
fastStorage_2013-8_355,fastStorage,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage
fastStorage_2013-8_38,fastStorage,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage
fastStorage_2013-8_380,fastStorage,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage
fastStorage_2013-8_40,fastStorage,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage
fastStorage_2013-8_449,fastStorage,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage
fastStorage_2013-8_470,fastStorage,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage
fastStorage_2013-8_502,fastStorage,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage
fastStorage_2013-8_553,fastStorage,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage
fastStorage_2013-8_605,fastStorage,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage
fastStorage_2013-8_618,fastStorage,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage
fastStorage_2013-8_626,fastStorage,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage
fastStorage_2013-8_636,fastStorage,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage
fastStorage_2013-8_639,fastStorage,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage
fastStorage_2013-8_663,fastStorage,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage
fastStorage_2013-8_700,fastStorage,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage
fastStorage_2013-8_728,fastStorage,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage
fastStorage_2013-8_749,fastStorage,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage
fastStorage_2013-8_750,fastStorage,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage
fastStorage_2013-8_753,fastStorage,FS-CLUSTER-17,Memphis,Operations,Fast SAN-style storage
